tail_number,lat,lon,alt,speed,heading,fuel,timestamp
AAY002,34.001096,-117.984421,555.7,144.485,80.4,0.938,2025-01-01T10:38:50
AAY002,34.002052,-117.977444,562.7,144.485,80.4,0.937,2025-01-01T10:39:00
AAY002,34.003008,-117.970466,569.8,144.485,80.4,0.936,2025-01-01T10:39:10
AAY002,34.003964,-117.963489,576.9,144.485,80.4,0.935,2025-01-01T10:39:20
AAY002,34.004919,-117.956511,583.9,144.485,80.4,0.934,2025-01-01T10:39:30
AAY002,34.005875,-117.949534,591.0,144.485,80.4,0.933,2025-01-01T10:39:40
AAY002,34.006831,-117.942557,598.0,144.485,80.4,0.932,2025-01-01T10:39:50
AAY002,34.007787,-117.935579,605.1,144.485,80.4,0.931,2025-01-01T10:40:00
AAY002,34.008743,-117.928602,612.2,144.485,80.4,0.93,2025-01-01T10:40:10
AAY002,34.009699,-117.921624,619.2,144.485,80.4,0.929,2025-01-01T10:40:20
AAY002,34.010654,-117.914647,626.3,144.485,80.4,0.928,2025-01-01T10:40:30
AAY002,34.01161,-117.90767,633.3,144.485,80.4,0.927,2025-01-01T10:40:40
AAY002,34.012566,-117.900692,640.4,144.485,80.4,0.926,2025-01-01T10:40:50
AAY002,34.013522,-117.893715,647.5,144.485,80.4,0.925,2025-01-01T10:41:00
AAY002,34.014478,-117.886737,654.5,144.485,80.4,0.924,2025-01-01T10:41:10
AAY002,34.015434,-117.87976,661.6,144.485,80.4,0.923,2025-01-01T10:41:20
AAY002,34.016389,-117.872783,668.6,144.485,80.4,0.922,2025-01-01T10:41:30
AAY002,34.017345,-117.865805,675.7,144.485,80.4,0.921,2025-01-01T10:41:40
AAY002,34.018301,-117.858828,682.8,144.485,80.4,0.92,2025-01-01T10:41:50
AAY002,34.019257,-117.85185,689.8,144.485,80.4,0.919,2025-01-01T10:42:00
AAY002,34.020213,-117.844873,696.9,144.485,80.4,0.918,2025-01-01T10:42:10
AAY002,34.021168,-117.837896,703.9,144.485,80.4,0.917,2025-01-01T10:42:20
AAY002,34.022124,-117.830918,711.0,144.485,80.4,0.916,2025-01-01T10:42:30
AAY002,34.02308,-117.823941,718.1,144.485,80.4,0.915,2025-01-01T10:42:40
AAY002,34.024036,-117.816963,725.1,144.485,80.4,0.914,2025-01-01T10:42:50
AAY002,34.024992,-117.809986,732.2,144.485,80.4,0.913,2025-01-01T10:43:00
AAY002,34.025948,-117.803009,739.2,144.485,80.4,0.912,2025-01-01T10:43:10
AAY002,34.026903,-117.796031,746.3,144.485,80.4,0.911,2025-01-01T10:43:20
AAY002,34.027859,-117.789054,753.4,144.485,80.4,0.91,2025-01-01T10:43:30
AAY002,34.028815,-117.782077,760.4,144.485,80.4,0.909,2025-01-01T10:43:40
AAY002,34.029771,-117.775099,767.5,144.485,80.4,0.908,2025-01-01T10:43:50
AAY002,34.030727,-117.768122,774.6,144.485,80.4,0.907,2025-01-01T10:44:00
AAY002,34.031683,-117.761144,781.6,144.485,80.4,0.906,2025-01-01T10:44:10
AAY002,34.032638,-117.754167,788.7,144.485,80.4,0.905,2025-01-01T10:44:20
AAY002,34.033594,-117.74719,795.7,144.485,80.4,0.904,2025-01-01T10:44:30
AAY002,34.03455,-117.740212,802.8,144.485,80.4,0.903,2025-01-01T10:44:40
AAY002,34.035506,-117.733235,809.9,144.485,80.4,0.902,2025-01-01T10:44:50
AAY002,34.036462,-117.726257,816.9,144.485,80.4,0.901,2025-01-01T10:45:00
AAY002,34.037417,-117.71928,824.0,144.485,80.4,0.9,2025-01-01T10:45:10
AAY002,34.038373,-117.712303,831.0,144.485,80.4,0.899,2025-01-01T10:45:20
AAY002,34.039329,-117.705325,838.1,144.485,80.4,0.898,2025-01-01T10:45:30
AAY002,34.040285,-117.698348,845.2,144.485,80.4,0.897,2025-01-01T10:45:40
AAY002,34.041241,-117.69137,852.2,144.485,80.4,0.896,2025-01-01T10:45:50
AAY002,34.042197,-117.684393,859.3,144.485,80.4,0.895,2025-01-01T10:46:00
AAY002,34.043152,-117.677416,866.3,144.485,80.4,0.894,2025-01-01T10:46:10
AAY002,34.044108,-117.670438,873.4,144.485,80.4,0.893,2025-01-01T10:46:20
AAY002,34.045064,-117.663461,880.5,144.485,80.4,0.892,2025-01-01T10:46:30
AAY002,34.04602,-117.656483,887.5,144.485,80.4,0.891,2025-01-01T10:46:40
AAY002,34.046976,-117.649506,894.6,144.485,80.4,0.89,2025-01-01T10:46:50
AAY002,34.047932,-117.642529,901.6,144.485,80.4,0.889,2025-01-01T10:47:00
AAY002,34.048887,-117.635551,908.7,144.485,80.4,0.888,2025-01-01T10:47:10
AAY002,34.049843,-117.628574,915.8,144.485,80.4,0.887,2025-01-01T10:47:20
AAY002,34.050799,-117.621596,922.8,144.485,80.4,0.886,2025-01-01T10:47:30
AAY002,34.051755,-117.614619,929.9,144.485,80.4,0.885,2025-01-01T10:47:40
AAY002,34.052711,-117.607642,936.9,144.485,80.4,0.884,2025-01-01T10:47:50
AAY002,34.053666,-117.600664,944.0,144.485,80.4,0.883,2025-01-01T10:48:00
AAY007,33.942791,-118.410042,125.0,143.78,80.4,0.999,2025-01-01T10:51:42
AAY007,33.943747,-118.403065,132.1,143.78,80.4,0.998,2025-01-01T10:51:52
AAY007,33.944703,-118.396087,139.1,143.78,80.4,0.997,2025-01-01T10:52:02
AAY007,33.945658,-118.38911,146.2,143.78,80.4,0.996,2025-01-01T10:52:12
AAY007,33.946614,-118.382132,153.2,143.78,80.4,0.995,2025-01-01T10:52:22
AAY007,33.94757,-118.375155,160.3,143.78,80.4,0.994,2025-01-01T10:52:32
AAY007,33.948526,-118.368178,167.4,143.78,80.4,0.993,2025-01-01T10:52:42
AAY007,33.949482,-118.3612,174.4,143.78,80.4,0.992,2025-01-01T10:52:52
AAY007,33.950438,-118.354223,181.5,143.78,80.4,0.991,2025-01-01T10:53:02
AAY007,33.951393,-118.347245,188.5,143.78,80.4,0.99,2025-01-01T10:53:12
AAY007,33.952349,-118.340268,195.6,143.78,80.4,0.989,2025-01-01T10:53:22
AAY007,33.953305,-118.333291,202.7,143.78,80.4,0.988,2025-01-01T10:53:32
AAY007,33.954261,-118.326313,209.7,143.78,80.4,0.987,2025-01-01T10:53:42
AAY007,33.955217,-118.319336,216.8,143.78,80.4,0.986,2025-01-01T10:53:52
AAY007,33.956173,-118.312358,223.8,143.78,80.4,0.985,2025-01-01T10:54:02
AAY007,33.957128,-118.305381,230.9,143.78,80.4,0.984,2025-01-01T10:54:12
AAY007,33.958084,-118.298404,238.0,143.78,80.4,0.983,2025-01-01T10:54:22
AAY007,33.95904,-118.291426,245.0,143.78,80.4,0.982,2025-01-01T10:54:32
AAY007,33.959996,-118.284449,252.1,143.78,80.4,0.981,2025-01-01T10:54:42
AAY007,33.960952,-118.277472,259.1,143.78,80.4,0.98,2025-01-01T10:54:52
AAY007,33.961907,-118.270494,266.2,143.78,80.4,0.979,2025-01-01T10:55:02
AAY007,33.962863,-118.263517,273.3,143.78,80.4,0.978,2025-01-01T10:55:12
AAY007,33.963819,-118.256539,280.3,143.78,80.4,0.977,2025-01-01T10:55:22
AAY007,33.964775,-118.249562,287.4,143.78,80.4,0.976,2025-01-01T10:55:32
AAY007,33.965731,-118.242585,294.4,143.78,80.4,0.975,2025-01-01T10:55:42
AAY007,33.966687,-118.235607,301.5,143.78,80.4,0.974,2025-01-01T10:55:52
AAY007,33.967642,-118.22863,308.6,143.78,80.4,0.973,2025-01-01T10:56:02
AAY007,33.968598,-118.221652,315.6,143.78,80.4,0.972,2025-01-01T10:56:12
AAY007,33.969554,-118.214675,322.7,143.78,80.4,0.971,2025-01-01T10:56:22
AAY007,33.97051,-118.207698,329.8,143.78,80.4,0.97,2025-01-01T10:56:32
AAY007,33.971466,-118.20072,336.8,143.78,80.4,0.969,2025-01-01T10:56:42
AAY007,33.972422,-118.193743,343.9,143.78,80.4,0.968,2025-01-01T10:56:52
AAY007,33.973377,-118.186765,350.9,143.78,80.4,0.967,2025-01-01T10:57:02
AAY007,33.974333,-118.179788,358.0,143.78,80.4,0.966,2025-01-01T10:57:12
AAY007,33.975289,-118.172811,365.1,143.78,80.4,0.965,2025-01-01T10:57:22
AAY007,33.976245,-118.165833,372.1,143.78,80.4,0.964,2025-01-01T10:57:32
AAY007,33.977201,-118.158856,379.2,143.78,80.4,0.963,2025-01-01T10:57:42
AAY007,33.978156,-118.151878,386.2,143.78,80.4,0.962,2025-01-01T10:57:52
AAY007,33.979112,-118.144901,393.3,143.78,80.4,0.961,2025-01-01T10:58:02
AAY007,33.980068,-118.137924,400.4,143.78,80.4,0.96,2025-01-01T10:58:12
AAY007,33.981024,-118.130946,407.4,143.78,80.4,0.959,2025-01-01T10:58:22
AAY007,33.98198,-118.123969,414.5,143.78,80.4,0.958,2025-01-01T10:58:32
AAY007,33.982936,-118.116991,421.5,143.78,80.4,0.957,2025-01-01T10:58:42
AAY007,33.983891,-118.110014,428.6,143.78,80.4,0.956,2025-01-01T10:58:52
AAY007,33.984847,-118.103037,435.7,143.78,80.4,0.955,2025-01-01T10:59:02
AAY007,33.985803,-118.096059,442.7,143.78,80.4,0.954,2025-01-01T10:59:12
AAY007,33.986759,-118.089082,449.8,143.78,80.4,0.953,2025-01-01T10:59:22
AAY007,33.987715,-118.082104,456.8,143.78,80.4,0.952,2025-01-01T10:59:32
AAY007,33.98867,-118.075127,463.9,143.78,80.4,0.951,2025-01-01T10:59:42
AAY007,33.989626,-118.06815,471.0,143.78,80.4,0.95,2025-01-01T10:59:52
AAY007,33.990582,-118.061172,478.0,143.78,80.4,0.949,2025-01-01T11:00:02
AAY007,33.991538,-118.054195,485.1,143.78,80.4,0.948,2025-01-01T11:00:12
AAY007,33.992494,-118.047217,492.1,143.78,80.4,0.947,2025-01-01T11:00:22
AAY007,33.99345,-118.04024,499.2,143.78,80.4,0.946,2025-01-01T11:00:32
AAY007,33.994405,-118.033263,506.3,143.78,80.4,0.945,2025-01-01T11:00:42
AAY007,33.995361,-118.026285,513.3,143.78,80.4,0.944,2025-01-01T11:00:52
AAY007,33.996317,-118.019308,520.4,143.78,80.4,0.943,2025-01-01T11:01:02
AAY007,33.997273,-118.012331,527.4,143.78,80.4,0.942,2025-01-01T11:01:12
AAY007,33.998229,-118.005353,534.5,143.78,80.4,0.941,2025-01-01T11:01:22
AAY007,33.999185,-117.998376,541.6,143.78,80.4,0.94,2025-01-01T11:01:32
AAY007,34.00014,-117.991398,548.6,143.78,80.4,0.939,2025-01-01T11:01:42
AAY007,34.001096,-117.984421,555.7,143.78,80.4,0.938,2025-01-01T11:01:52
AAY007,34.002052,-117.977444,562.7,143.78,80.4,0.937,2025-01-01T11:02:02
AAY007,34.003008,-117.970466,569.8,143.78,80.4,0.936,2025-01-01T11:02:12
AAY007,34.003964,-117.963489,576.9,143.78,80.4,0.935,2025-01-01T11:02:22
AAY007,34.004919,-117.956511,583.9,143.78,80.4,0.934,2025-01-01T11:02:32
AAY007,34.005875,-117.949534,591.0,143.78,80.4,0.933,2025-01-01T11:02:42
AAY007,34.006831,-117.942557,598.0,143.78,80.4,0.932,2025-01-01T11:02:52
AAY007,34.007787,-117.935579,605.1,143.78,80.4,0.931,2025-01-01T11:03:02
AAY007,34.008743,-117.928602,612.2,143.78,80.4,0.93,2025-01-01T11:03:12
AAY007,34.009699,-117.921624,619.2,143.78,80.4,0.929,2025-01-01T11:03:22
AAY007,34.010654,-117.914647,626.3,143.78,80.4,0.928,2025-01-01T11:03:32
AAY007,34.01161,-117.90767,633.3,143.78,80.4,0.927,2025-01-01T11:03:42
AAY007,34.012566,-117.900692,640.4,143.78,80.4,0.926,2025-01-01T11:03:52
AAY007,34.013522,-117.893715,647.5,143.78,80.4,0.925,2025-01-01T11:04:02
AAY007,34.014478,-117.886737,654.5,143.78,80.4,0.924,2025-01-01T11:04:12
AAY007,34.015434,-117.87976,661.6,143.78,80.4,0.923,2025-01-01T11:04:22
AAY007,34.016389,-117.872783,668.6,143.78,80.4,0.922,2025-01-01T11:04:32
AAY007,34.017345,-117.865805,675.7,143.78,80.4,0.921,2025-01-01T11:04:42
AAY007,34.018301,-117.858828,682.8,143.78,80.4,0.92,2025-01-01T11:04:52
AAY007,34.019257,-117.85185,689.8,143.78,80.4,0.919,2025-01-01T11:05:02
AAY007,34.020213,-117.844873,696.9,143.78,80.4,0.918,2025-01-01T11:05:12
AAY007,34.021168,-117.837896,703.9,143.78,80.4,0.917,2025-01-01T11:05:22
AAY007,34.022124,-117.830918,711.0,143.78,80.4,0.916,2025-01-01T11:05:32
AAY007,34.02308,-117.823941,718.1,143.78,80.4,0.915,2025-01-01T11:05:42
AAY007,34.024036,-117.816963,725.1,143.78,80.4,0.914,2025-01-01T11:05:52
AAY007,34.024992,-117.809986,732.2,143.78,80.4,0.913,2025-01-01T11:06:02
AAY007,34.025948,-117.803009,739.2,143.78,80.4,0.912,2025-01-01T11:06:12
AAY007,34.026903,-117.796031,746.3,143.78,80.4,0.911,2025-01-01T11:06:22
AAY007,34.027859,-117.789054,753.4,143.78,80.4,0.91,2025-01-01T11:06:32
AAY007,34.028815,-117.782077,760.4,143.78,80.4,0.909,2025-01-01T11:06:42
AAY007,34.029771,-117.775099,767.5,143.78,80.4,0.908,2025-01-01T11:06:52
AAY007,34.030727,-117.768122,774.6,143.78,80.4,0.907,2025-01-01T11:07:02
AAY007,34.031683,-117.761144,781.6,143.78,80.4,0.906,2025-01-01T11:07:12
AAY007,34.032638,-117.754167,788.7,143.78,80.4,0.905,2025-01-01T11:07:22
AAY007,34.033594,-117.74719,795.7,143.78,80.4,0.904,2025-01-01T11:07:32
AAY007,34.03455,-117.740212,802.8,143.78,80.4,0.903,2025-01-01T11:07:42
AAY007,34.035506,-117.733235,809.9,143.78,80.4,0.902,2025-01-01T11:07:52
AAY007,34.036462,-117.726257,816.9,143.78,80.4,0.901,2025-01-01T11:08:02
AAY007,34.037417,-117.71928,824.0,143.78,80.4,0.9,2025-01-01T11:08:12
AAY007,34.038373,-117.712303,831.0,143.78,80.4,0.899,2025-01-01T11:08:22
AAY007,34.039329,-117.705325,838.1,143.78,80.4,0.898,2025-01-01T11:08:32
AAY007,34.040285,-117.698348,845.2,143.78,80.4,0.897,2025-01-01T11:08:42
AAY007,34.041241,-117.69137,852.2,143.78,80.4,0.896,2025-01-01T11:08:52
AAY007,34.042197,-117.684393,859.3,143.78,80.4,0.895,2025-01-01T11:09:02
AAY007,34.043152,-117.677416,866.3,143.78,80.4,0.894,2025-01-01T11:09:12
AAY007,34.044108,-117.670438,873.4,143.78,80.4,0.893,2025-01-01T11:09:22
AAY007,34.045064,-117.663461,880.5,143.78,80.4,0.892,2025-01-01T11:09:32
AAY007,34.04602,-117.656483,887.5,143.78,80.4,0.891,2025-01-01T11:09:42
AAY007,34.046976,-117.649506,894.6,143.78,80.4,0.89,2025-01-01T11:09:52
AAY007,34.047932,-117.642529,901.6,143.78,80.4,0.889,2025-01-01T11:10:02
AAY007,34.048887,-117.635551,908.7,143.78,80.4,0.888,2025-01-01T11:10:12
AAY007,34.049843,-117.628574,915.8,143.78,80.4,0.887,2025-01-01T11:10:22
AAY007,34.050799,-117.621596,922.8,143.78,80.4,0.886,2025-01-01T11:10:32
AAY007,34.051755,-117.614619,929.9,143.78,80.4,0.885,2025-01-01T11:10:42
AAY007,34.052711,-117.607642,936.9,143.78,80.4,0.884,2025-01-01T11:10:52
AAY007,34.053666,-117.600664,944.0,143.78,80.4,0.883,2025-01-01T11:11:02
AAZ002,33.942791,-118.410042,125.0,287.538,80.4,0.999,2025-01-01T11:58:03
AAZ002,33.944736,-118.395842,139.4,287.538,80.4,0.998,2025-01-01T11:58:13
AAZ002,33.946681,-118.381643,153.7,287.538,80.4,0.997,2025-01-01T11:58:23
AAZ002,33.948627,-118.367443,168.1,287.538,80.4,0.996,2025-01-01T11:58:33
AAZ002,33.950572,-118.353244,182.5,287.538,80.4,0.995,2025-01-01T11:58:43
AAZ002,33.952517,-118.339044,196.8,287.538,80.4,0.994,2025-01-01T11:58:53
AAZ002,33.954462,-118.324844,211.2,287.538,80.4,0.993,2025-01-01T11:59:03
AAZ002,33.956407,-118.310645,225.6,287.538,80.4,0.992,2025-01-01T11:59:13
AAZ002,33.958352,-118.296445,239.9,287.538,80.4,0.991,2025-01-01T11:59:23
AAZ002,33.960298,-118.282246,254.3,287.538,80.4,0.99,2025-01-01T11:59:33
AAZ002,33.962243,-118.268046,268.7,287.538,80.4,0.989,2025-01-01T11:59:43
AAZ002,33.964188,-118.253846,283.1,287.538,80.4,0.988,2025-01-01T11:59:53
AAZ002,33.966133,-118.239647,297.4,287.538,80.4,0.987,2025-01-01T12:00:03
AAZ002,33.968078,-118.225447,311.8,287.538,80.4,0.986,2025-01-01T12:00:13
AAZ002,33.970024,-118.211247,326.2,287.538,80.4,0.985,2025-01-01T12:00:23
AAZ002,33.971969,-118.197048,340.5,287.538,80.4,0.984,2025-01-01T12:00:33
AAZ002,33.973914,-118.182848,354.9,287.538,80.4,0.983,2025-01-01T12:00:43
AAZ002,33.975859,-118.168649,369.3,287.538,80.4,0.982,2025-01-01T12:00:53
AAZ002,33.977804,-118.154449,383.6,287.538,80.4,0.981,2025-01-01T12:01:03
AAZ002,33.979749,-118.140249,398.0,287.538,80.4,0.98,2025-01-01T12:01:13
AAZ002,33.981695,-118.12605,412.4,287.538,80.4,0.979,2025-01-01T12:01:23
AAZ002,33.98364,-118.11185,426.7,287.538,80.4,0.978,2025-01-01T12:01:33
AAZ002,33.985585,-118.097651,441.1,287.538,80.4,0.977,2025-01-01T12:01:43
AAZ002,33.98753,-118.083451,455.5,287.538,80.4,0.976,2025-01-01T12:01:53
AAZ002,33.989475,-118.069251,469.8,287.538,80.4,0.975,2025-01-01T12:02:03
AAZ002,33.991421,-118.055052,484.2,287.538,80.4,0.974,2025-01-01T12:02:13
AAZ002,33.993366,-118.040852,498.6,287.538,80.4,0.973,2025-01-01T12:02:23
AAZ002,33.995311,-118.026653,512.9,287.538,80.4,0.972,2025-01-01T12:02:33
AAZ002,33.997256,-118.012453,527.3,287.538,80.4,0.971,2025-01-01T12:02:43
AAZ002,33.999201,-117.998253,541.7,287.538,80.4,0.97,2025-01-01T12:02:53
AAZ002,34.001147,-117.984054,556.1,287.538,80.4,0.969,2025-01-01T12:03:03
AAZ002,34.003092,-117.969854,570.4,287.538,80.4,0.968,2025-01-01T12:03:13
AAZ002,34.005037,-117.955654,584.8,287.538,80.4,0.967,2025-01-01T12:03:23
AAZ002,34.006982,-117.941455,599.2,287.538,80.4,0.966,2025-01-01T12:03:33
AAZ002,34.008927,-117.927255,613.5,287.538,80.4,0.965,2025-01-01T12:03:43
AAZ002,34.010872,-117.913056,627.9,287.538,80.4,0.964,2025-01-01T12:03:53
AAZ002,34.012818,-117.898856,642.3,287.538,80.4,0.963,2025-01-01T12:04:03
AAZ002,34.014763,-117.884656,656.6,287.538,80.4,0.962,2025-01-01T12:04:13
AAZ002,34.016708,-117.870457,671.0,287.538,80.4,0.961,2025-01-01T12:04:23
AAZ002,34.018653,-117.856257,685.4,287.538,80.4,0.96,2025-01-01T12:04:33
AAZ002,34.020598,-117.842058,699.7,287.538,80.4,0.959,2025-01-01T12:04:43
AAZ002,34.022544,-117.827858,714.1,287.538,80.4,0.958,2025-01-01T12:04:53
AAZ002,34.024489,-117.813658,728.5,287.538,80.4,0.957,2025-01-01T12:05:03
AAZ002,34.026434,-117.799459,742.8,287.538,80.4,0.956,2025-01-01T12:05:13
AAZ002,34.028379,-117.785259,757.2,287.538,80.4,0.955,2025-01-01T12:05:23
AAZ002,34.030324,-117.77106,771.6,287.538,80.4,0.954,2025-01-01T12:05:33
AAZ002,34.032269,-117.75686,785.9,287.538,80.4,0.953,2025-01-01T12:05:43
AAZ002,34.034215,-117.74266,800.3,287.538,80.4,0.952,2025-01-01T12:05:53
AAZ002,34.03616,-117.728461,814.7,287.538,80.4,0.951,2025-01-01T12:06:03
AAZ002,34.038105,-117.714261,829.1,287.538,80.4,0.95,2025-01-01T12:06:13
AAZ002,34.04005,-117.700062,843.4,287.538,80.4,0.949,2025-01-01T12:06:23
AAZ002,34.041995,-117.685862,857.8,287.538,80.4,0.948,2025-01-01T12:06:33
AAZ002,34.043941,-117.671662,872.2,287.538,80.4,0.947,2025-01-01T12:06:43
AAZ002,34.045886,-117.657463,886.5,287.538,80.4,0.946,2025-01-01T12:06:53
AAZ002,34.047831,-117.643263,900.9,287.538,80.4,0.945,2025-01-01T12:07:03
AAZ002,34.049776,-117.629063,915.3,287.538,80.4,0.944,2025-01-01T12:07:13
AAZ002,34.051721,-117.614864,929.6,287.538,80.4,0.943,2025-01-01T12:07:23
AAZ002,34.053666,-117.600664,944.0,287.538,80.4,0.942,2025-01-01T12:07:33
AAZ007,33.942791,-118.410042,125.0,280.695,80.4,0.999,2025-01-01T11:51:20
AAZ007,33.94467,-118.396324,138.9,280.695,80.4,0.998,2025-01-01T11:51:30
AAZ007,33.946549,-118.382605,152.8,280.695,80.4,0.997,2025-01-01T11:51:40
AAZ007,33.948429,-118.368887,166.6,280.695,80.4,0.996,2025-01-01T11:51:50
AAZ007,33.950308,-118.355169,180.5,280.695,80.4,0.995,2025-01-01T11:52:00
AAZ007,33.952187,-118.341451,194.4,280.695,80.4,0.994,2025-01-01T11:52:10
AAZ007,33.954066,-118.327732,208.3,280.695,80.4,0.993,2025-01-01T11:52:20
AAZ007,33.955946,-118.314014,222.2,280.695,80.4,0.992,2025-01-01T11:52:30
AAZ007,33.957825,-118.300296,236.1,280.695,80.4,0.991,2025-01-01T11:52:40
AAZ007,33.959704,-118.286578,249.9,280.695,80.4,0.99,2025-01-01T11:52:50
AAZ007,33.961583,-118.272859,263.8,280.695,80.4,0.989,2025-01-01T11:53:00
AAZ007,33.963463,-118.259141,277.7,280.695,80.4,0.988,2025-01-01T11:53:10
AAZ007,33.965342,-118.245423,291.6,280.695,80.4,0.987,2025-01-01T11:53:20
AAZ007,33.967221,-118.231705,305.5,280.695,80.4,0.986,2025-01-01T11:53:30
AAZ007,33.9691,-118.217986,319.3,280.695,80.4,0.985,2025-01-01T11:53:40
AAZ007,33.97098,-118.204268,333.2,280.695,80.4,0.984,2025-01-01T11:53:50
AAZ007,33.972859,-118.19055,347.1,280.695,80.4,0.983,2025-01-01T11:54:00
AAZ007,33.974738,-118.176831,361.0,280.695,80.4,0.982,2025-01-01T11:54:10
AAZ007,33.976617,-118.163113,374.9,280.695,80.4,0.981,2025-01-01T11:54:20
AAZ007,33.978497,-118.149395,388.7,280.695,80.4,0.98,2025-01-01T11:54:30
AAZ007,33.980376,-118.135677,402.6,280.695,80.4,0.979,2025-01-01T11:54:40
AAZ007,33.982255,-118.121958,416.5,280.695,80.4,0.978,2025-01-01T11:54:50
AAZ007,33.984134,-118.10824,430.4,280.695,80.4,0.977,2025-01-01T11:55:00
AAZ007,33.986014,-118.094522,444.3,280.695,80.4,0.976,2025-01-01T11:55:10
AAZ007,33.987893,-118.080804,458.2,280.695,80.4,0.975,2025-01-01T11:55:20
AAZ007,33.989772,-118.067085,472.0,280.695,80.4,0.974,2025-01-01T11:55:30
AAZ007,33.991651,-118.053367,485.9,280.695,80.4,0.973,2025-01-01T11:55:40
AAZ007,33.993531,-118.039649,499.8,280.695,80.4,0.972,2025-01-01T11:55:50
AAZ007,33.99541,-118.025931,513.7,280.695,80.4,0.971,2025-01-01T11:56:00
AAZ007,33.997289,-118.012212,527.6,280.695,80.4,0.97,2025-01-01T11:56:10
AAZ007,33.999168,-117.998494,541.4,280.695,80.4,0.969,2025-01-01T11:56:20
AAZ007,34.001048,-117.984776,555.3,280.695,80.4,0.968,2025-01-01T11:56:30
AAZ007,34.002927,-117.971057,569.2,280.695,80.4,0.967,2025-01-01T11:56:40
AAZ007,34.004806,-117.957339,583.1,280.695,80.4,0.966,2025-01-01T11:56:50
AAZ007,34.006685,-117.943621,597.0,280.695,80.4,0.965,2025-01-01T11:57:00
AAZ007,34.008565,-117.929903,610.8,280.695,80.4,0.964,2025-01-01T11:57:10
AAZ007,34.010444,-117.916184,624.7,280.695,80.4,0.963,2025-01-01T11:57:20
AAZ007,34.012323,-117.902466,638.6,280.695,80.4,0.962,2025-01-01T11:57:30
AAZ007,34.014202,-117.888748,652.5,280.695,80.4,0.961,2025-01-01T11:57:40
AAZ007,34.016082,-117.87503,666.4,280.695,80.4,0.96,2025-01-01T11:57:50
AAZ007,34.017961,-117.861311,680.3,280.695,80.4,0.959,2025-01-01T11:58:00
AAZ007,34.01984,-117.847593,694.1,280.695,80.4,0.958,2025-01-01T11:58:10
AAZ007,34.021719,-117.833875,708.0,280.695,80.4,0.957,2025-01-01T11:58:20
AAZ007,34.023599,-117.820157,721.9,280.695,80.4,0.956,2025-01-01T11:58:30
AAZ007,34.025478,-117.806438,735.8,280.695,80.4,0.955,2025-01-01T11:58:40
AAZ007,34.027357,-117.79272,749.7,280.695,80.4,0.954,2025-01-01T11:58:50
AAZ007,34.029236,-117.779002,763.5,280.695,80.4,0.953,2025-01-01T11:59:00
AAZ007,34.031116,-117.765283,777.4,280.695,80.4,0.952,2025-01-01T11:59:10
AAZ007,34.032995,-117.751565,791.3,280.695,80.4,0.951,2025-01-01T11:59:20
AAZ007,34.034874,-117.737847,805.2,280.695,80.4,0.95,2025-01-01T11:59:30
AAZ007,34.036753,-117.724129,819.1,280.695,80.4,0.949,2025-01-01T11:59:40
AAZ007,34.038632,-117.71041,832.9,280.695,80.4,0.948,2025-01-01T11:59:50
AAZ007,34.040512,-117.696692,846.8,280.695,80.4,0.947,2025-01-01T12:00:00
AAZ007,34.042391,-117.682974,860.7,280.695,80.4,0.946,2025-01-01T12:00:10
AAZ007,34.04427,-117.669256,874.6,280.695,80.4,0.945,2025-01-01T12:00:20
AAZ007,34.046149,-117.655537,888.5,280.695,80.4,0.944,2025-01-01T12:00:30
AAZ007,34.048029,-117.641819,902.4,280.695,80.4,0.943,2025-01-01T12:00:40
AAZ007,34.049908,-117.628101,916.2,280.695,80.4,0.942,2025-01-01T12:00:50
AAZ007,34.051787,-117.614383,930.1,280.695,80.4,0.941,2025-01-01T12:01:00
AAZ007,34.053666,-117.600664,944.0,280.695,80.4,0.94,2025-01-01T12:01:10
AAX003,34.1808,-118.30897,778.0,45.14,199.4,0.999,2025-01-01T11:03:53
AAX003,34.179075,-118.309702,773.3,45.14,199.4,0.998,2025-01-01T11:04:03
AAX003,34.177351,-118.310435,768.5,45.14,199.4,0.997,2025-01-01T11:04:13
AAX003,34.175626,-118.311167,763.8,45.14,199.4,0.996,2025-01-01T11:04:23
AAX003,34.173901,-118.3119,759.1,45.14,199.4,0.995,2025-01-01T11:04:33
AAX003,34.172176,-118.312632,754.3,45.14,199.4,0.994,2025-01-01T11:04:43
AAX003,34.170452,-118.313364,749.6,45.14,199.4,0.993,2025-01-01T11:04:53
AAX003,34.168727,-118.314097,744.9,45.14,199.4,0.992,2025-01-01T11:05:03
AAX003,34.167002,-118.314829,740.1,45.14,199.4,0.991,2025-01-01T11:05:13
AAX003,34.165278,-118.315562,735.4,45.14,199.4,0.99,2025-01-01T11:05:23
AAX003,34.163553,-118.316294,730.7,45.14,199.4,0.989,2025-01-01T11:05:33
AAX003,34.161828,-118.317026,725.9,45.14,199.4,0.988,2025-01-01T11:05:43
AAX003,34.160104,-118.317759,721.2,45.14,199.4,0.987,2025-01-01T11:05:53
AAX003,34.158379,-118.318491,716.5,45.14,199.4,0.986,2025-01-01T11:06:03
AAX003,34.156654,-118.319224,711.8,45.14,199.4,0.985,2025-01-01T11:06:13
AAX003,34.154929,-118.319956,707.0,45.14,199.4,0.984,2025-01-01T11:06:23
