tail_number,lat,lon,alt,speed,fuel,timestamp
AAY007,33.987339,-118.084846,454.1,149.226,0.954,2025-01-01T10:36:19
AAY007,33.988329,-118.077619,461.4,149.226,0.953,2025-01-01T10:36:29
AAY007,33.989319,-118.070392,468.7,149.226,0.952,2025-01-01T10:36:39
AAY007,33.990309,-118.063166,476.0,149.226,0.951,2025-01-01T10:36:49
AAY007,33.991299,-118.055939,483.3,149.226,0.95,2025-01-01T10:36:59
AAY007,33.992289,-118.048713,490.6,149.226,0.949,2025-01-01T10:37:09
AAY007,33.993279,-118.041486,497.9,149.226,0.948,2025-01-01T10:37:19
AAY007,33.994269,-118.034259,505.2,149.226,0.947,2025-01-01T10:37:29
AAY007,33.995259,-118.027033,512.6,149.226,0.946,2025-01-01T10:37:39
AAY007,33.996249,-118.019806,519.9,149.226,0.945,2025-01-01T10:37:49
AAY007,33.997239,-118.01258,527.2,149.226,0.944,2025-01-01T10:37:59
AAY007,33.998229,-118.005353,534.5,149.226,0.943,2025-01-01T10:38:09
AAY007,33.999219,-117.998127,541.8,149.226,0.942,2025-01-01T10:38:19
AAY007,34.000209,-117.9909,549.1,149.226,0.941,2025-01-01T10:38:29
AAY007,34.001199,-117.983673,556.4,149.226,0.94,2025-01-01T10:38:39
AAY007,34.002189,-117.976447,563.8,149.226,0.939,2025-01-01T10:38:49
AAY007,34.003179,-117.96922,571.1,149.226,0.938,2025-01-01T10:38:59
AAY007,34.004168,-117.961994,578.4,149.226,0.937,2025-01-01T10:39:09
AAY007,34.005158,-117.954767,585.7,149.226,0.936,2025-01-01T10:39:19
AAY007,34.006148,-117.94754,593.0,149.226,0.935,2025-01-01T10:39:29
AAY007,34.007138,-117.940314,600.3,149.226,0.934,2025-01-01T10:39:39
AAY007,34.008128,-117.933087,607.6,149.226,0.933,2025-01-01T10:39:49
AAY007,34.009118,-117.925861,614.9,149.226,0.932,2025-01-01T10:39:59
AAY007,34.010108,-117.918634,622.2,149.226,0.931,2025-01-01T10:40:09
AAY007,34.011098,-117.911408,629.6,149.226,0.93,2025-01-01T10:40:19
AAY007,34.012088,-117.904181,636.9,149.226,0.929,2025-01-01T10:40:29
AAY007,34.013078,-117.896954,644.2,149.226,0.928,2025-01-01T10:40:39
AAY007,34.014068,-117.889728,651.5,149.226,0.927,2025-01-01T10:40:49
AAY007,34.015058,-117.882501,658.8,149.226,0.926,2025-01-01T10:40:59
AAY007,34.016048,-117.875275,666.1,149.226,0.925,2025-01-01T10:41:09
AAY007,34.017038,-117.868048,673.4,149.226,0.924,2025-01-01T10:41:19
AAY007,34.018028,-117.860821,680.8,149.226,0.923,2025-01-01T10:41:29
AAY007,34.019018,-117.853595,688.1,149.226,0.922,2025-01-01T10:41:39
AAY007,34.020008,-117.846368,695.4,149.226,0.921,2025-01-01T10:41:49
AAY007,34.020998,-117.839142,702.7,149.226,0.92,2025-01-01T10:41:59
AAY007,34.021988,-117.831915,710.0,149.226,0.919,2025-01-01T10:42:09
AAY007,34.022978,-117.824688,717.3,149.226,0.918,2025-01-01T10:42:19
AAY007,34.023968,-117.817462,724.6,149.226,0.917,2025-01-01T10:42:29
AAY007,34.024958,-117.810235,731.9,149.226,0.916,2025-01-01T10:42:39
AAY007,34.025948,-117.803009,739.2,149.226,0.915,2025-01-01T10:42:49
AAY007,34.026938,-117.795782,746.6,149.226,0.914,2025-01-01T10:42:59
AAY007,34.027928,-117.788556,753.9,149.226,0.913,2025-01-01T10:43:09
AAY007,34.028917,-117.781329,761.2,149.226,0.912,2025-01-01T10:43:19
AAY007,34.029907,-117.774102,768.5,149.226,0.911,2025-01-01T10:43:29
AAY007,34.030897,-117.766876,775.8,149.226,0.91,2025-01-01T10:43:39
AAY007,34.031887,-117.759649,783.1,149.226,0.909,2025-01-01T10:43:49
AAY007,34.032877,-117.752423,790.4,149.226,0.908,2025-01-01T10:43:59
AAY007,34.033867,-117.745196,797.8,149.226,0.907,2025-01-01T10:44:09
AAY007,34.034857,-117.737969,805.1,149.226,0.906,2025-01-01T10:44:19
AAY007,34.035847,-117.730743,812.4,149.226,0.905,2025-01-01T10:44:29
AAY007,34.036837,-117.723516,819.7,149.226,0.904,2025-01-01T10:44:39
AAY007,34.037827,-117.71629,827.0,149.226,0.903,2025-01-01T10:44:49
AAY007,34.038817,-117.709063,834.3,149.226,0.902,2025-01-01T10:44:59
AAY007,34.039807,-117.701836,841.6,149.226,0.901,2025-01-01T10:45:09
AAY007,34.040797,-117.69461,848.9,149.226,0.9,2025-01-01T10:45:19
AAY007,34.041787,-117.687383,856.2,149.226,0.899,2025-01-01T10:45:29
AAY007,34.042777,-117.680157,863.6,149.226,0.898,2025-01-01T10:45:39
AAY007,34.043767,-117.67293,870.9,149.226,0.897,2025-01-01T10:45:49
AAY007,34.044757,-117.665704,878.2,149.226,0.896,2025-01-01T10:45:59
AAY007,34.045747,-117.658477,885.5,149.226,0.895,2025-01-01T10:46:09
AAY007,34.046737,-117.65125,892.8,149.226,0.894,2025-01-01T10:46:19
AAY007,34.047727,-117.644024,900.1,149.226,0.893,2025-01-01T10:46:29
AAY007,34.048717,-117.636797,907.4,149.226,0.892,2025-01-01T10:46:39
AAY007,34.049707,-117.629571,914.8,149.226,0.891,2025-01-01T10:46:49
AAY007,34.050697,-117.622344,922.1,149.226,0.89,2025-01-01T10:46:59
AAY007,34.051687,-117.615117,929.4,149.226,0.889,2025-01-01T10:47:09
AAY007,34.052676,-117.607891,936.7,149.226,0.888,2025-01-01T10:47:19
AAY007,34.053666,-117.600664,944.0,149.226,0.887,2025-01-01T10:47:29
AAZ002,33.942791,-118.410042,125.0,288.083,0.999,2025-01-01T10:21:23
AAZ002,33.944736,-118.395842,139.4,288.083,0.998,2025-01-01T10:21:33
AAZ002,33.946681,-118.381643,153.7,288.083,0.997,2025-01-01T10:21:43
AAZ002,33.948627,-118.367443,168.1,288.083,0.996,2025-01-01T10:21:53
AAZ002,33.950572,-118.353244,182.5,288.083,0.995,2025-01-01T10:22:03
AAZ002,33.952517,-118.339044,196.8,288.083,0.994,2025-01-01T10:22:13
AAZ002,33.954462,-118.324844,211.2,288.083,0.993,2025-01-01T10:22:23
AAZ002,33.956407,-118.310645,225.6,288.083,0.992,2025-01-01T10:22:33
AAZ002,33.958352,-118.296445,239.9,288.083,0.991,2025-01-01T10:22:43
AAZ002,33.960298,-118.282246,254.3,288.083,0.99,2025-01-01T10:22:53
AAZ002,33.962243,-118.268046,268.7,288.083,0.989,2025-01-01T10:23:03
AAZ002,33.964188,-118.253846,283.1,288.083,0.988,2025-01-01T10:23:13
AAZ002,33.966133,-118.239647,297.4,288.083,0.987,2025-01-01T10:23:23
AAZ002,33.968078,-118.225447,311.8,288.083,0.986,2025-01-01T10:23:33
AAZ002,33.970024,-118.211247,326.2,288.083,0.985,2025-01-01T10:23:43
AAZ002,33.971969,-118.197048,340.5,288.083,0.984,2025-01-01T10:23:53
AAZ002,33.973914,-118.182848,354.9,288.083,0.983,2025-01-01T10:24:03
AAZ002,33.975859,-118.168649,369.3,288.083,0.982,2025-01-01T10:24:13
AAZ002,33.977804,-118.154449,383.6,288.083,0.981,2025-01-01T10:24:23
AAZ002,33.979749,-118.140249,398.0,288.083,0.98,2025-01-01T10:24:33
AAZ002,33.981695,-118.12605,412.4,288.083,0.979,2025-01-01T10:24:43
AAZ002,33.98364,-118.11185,426.7,288.083,0.978,2025-01-01T10:24:53
AAZ002,33.985585,-118.097651,441.1,288.083,0.977,2025-01-01T10:25:03
AAZ002,33.98753,-118.083451,455.5,288.083,0.976,2025-01-01T10:25:13
AAZ002,33.989475,-118.069251,469.8,288.083,0.975,2025-01-01T10:25:23
AAZ002,33.991421,-118.055052,484.2,288.083,0.974,2025-01-01T10:25:33
AAZ002,33.993366,-118.040852,498.6,288.083,0.973,2025-01-01T10:25:43
AAZ002,33.995311,-118.026653,512.9,288.083,0.972,2025-01-01T10:25:53
AAZ002,33.997256,-118.012453,527.3,288.083,0.971,2025-01-01T10:26:03
AAZ002,33.999201,-117.998253,541.7,288.083,0.97,2025-01-01T10:26:13
AAZ002,34.001147,-117.984054,556.1,288.083,0.969,2025-01-01T10:26:23
AAZ002,34.003092,-117.969854,570.4,288.083,0.968,2025-01-01T10:26:33
AAZ002,34.005037,-117.955654,584.8,288.083,0.967,2025-01-01T10:26:43
AAZ002,34.006982,-117.941455,599.2,288.083,0.966,2025-01-01T10:26:53
AAZ002,34.008927,-117.927255,613.5,288.083,0.965,2025-01-01T10:27:03
AAZ002,34.010872,-117.913056,627.9,288.083,0.964,2025-01-01T10:27:13
AAZ002,34.012818,-117.898856,642.3,288.083,0.963,2025-01-01T10:27:23
AAZ002,34.014763,-117.884656,656.6,288.083,0.962,2025-01-01T10:27:33
AAZ002,34.016708,-117.870457,671.0,288.083,0.961,2025-01-01T10:27:43
AAZ002,34.018653,-117.856257,685.4,288.083,0.96,2025-01-01T10:27:53
AAZ002,34.020598,-117.842058,699.7,288.083,0.959,2025-01-01T10:28:03
AAZ002,34.022544,-117.827858,714.1,288.083,0.958,2025-01-01T10:28:13
AAZ002,34.024489,-117.813658,728.5,288.083,0.957,2025-01-01T10:28:23
AAZ002,34.026434,-117.799459,742.8,288.083,0.956,2025-01-01T10:28:33
AAZ002,34.028379,-117.785259,757.2,288.083,0.955,2025-01-01T10:28:43
AAZ002,34.030324,-117.77106,771.6,288.083,0.954,2025-01-01T10:28:53
AAZ002,34.032269,-117.75686,785.9,288.083,0.953,2025-01-01T10:29:03
AAZ002,34.034215,-117.74266,800.3,288.083,0.952,2025-01-01T10:29:13
AAZ002,34.03616,-117.728461,814.7,288.083,0.951,2025-01-01T10:29:23
AAZ002,34.038105,-117.714261,829.1,288.083,0.95,2025-01-01T10:29:33
AAZ002,34.04005,-117.700062,843.4,288.083,0.949,2025-01-01T10:29:43
AAZ002,34.041995,-117.685862,857.8,288.083,0.948,2025-01-01T10:29:53
AAZ002,34.043941,-117.671662,872.2,288.083,0.947,2025-01-01T10:30:03
AAZ002,34.045886,-117.657463,886.5,288.083,0.946,2025-01-01T10:30:13
AAZ002,34.047831,-117.643263,900.9,288.083,0.945,2025-01-01T10:30:23
AAZ002,34.049776,-117.629063,915.3,288.083,0.944,2025-01-01T10:30:33
AAZ002,34.051721,-117.614864,929.6,288.083,0.943,2025-01-01T10:30:43
AAZ002,34.053666,-117.600664,944.0,288.083,0.942,2025-01-01T10:30:53
AAZ007,33.942791,-118.410042,125.0,275.718,0.999,2025-01-01T10:10:09
AAZ007,33.944639,-118.396552,138.6,275.718,0.998,2025-01-01T10:10:19
AAZ007,33.946487,-118.383063,152.3,275.718,0.997,2025-01-01T10:10:29
AAZ007,33.948335,-118.369573,166.0,275.718,0.996,2025-01-01T10:10:39
AAZ007,33.950183,-118.356083,179.6,275.718,0.995,2025-01-01T10:10:49
AAZ007,33.952031,-118.342594,193.2,275.718,0.994,2025-01-01T10:10:59
AAZ007,33.953879,-118.329104,206.9,275.718,0.993,2025-01-01T10:11:09
AAZ007,33.955726,-118.315615,220.6,275.718,0.992,2025-01-01T10:11:19
AAZ007,33.957574,-118.302125,234.2,275.718,0.991,2025-01-01T10:11:29
AAZ007,33.959422,-118.288635,247.8,275.718,0.99,2025-01-01T10:11:39
AAZ007,33.96127,-118.275146,261.5,275.718,0.989,2025-01-01T10:11:49
AAZ007,33.963118,-118.261656,275.2,275.718,0.988,2025-01-01T10:11:59
AAZ007,33.964966,-118.248166,288.8,275.718,0.987,2025-01-01T10:12:09
AAZ007,33.966814,-118.234677,302.5,275.718,0.986,2025-01-01T10:12:19
AAZ007,33.968662,-118.221187,316.1,275.718,0.985,2025-01-01T10:12:29
AAZ007,33.97051,-118.207698,329.8,275.718,0.984,2025-01-01T10:12:39
AAZ007,33.972358,-118.194208,343.4,275.718,0.983,2025-01-01T10:12:49
AAZ007,33.974206,-118.180718,357.0,275.718,0.982,2025-01-01T10:12:59
AAZ007,33.976054,-118.167229,370.7,275.718,0.981,2025-01-01T10:13:09
AAZ007,33.977902,-118.153739,384.4,275.718,0.98,2025-01-01T10:13:19
AAZ007,33.979749,-118.140249,398.0,275.718,0.979,2025-01-01T10:13:29
AAZ007,33.981597,-118.12676,411.6,275.718,0.978,2025-01-01T10:13:39
AAZ007,33.983445,-118.11327,425.3,275.718,0.977,2025-01-01T10:13:49
AAZ007,33.985293,-118.099781,439.0,275.718,0.976,2025-01-01T10:13:59
AAZ007,33.987141,-118.086291,452.6,275.718,0.975,2025-01-01T10:14:09
AAZ007,33.988989,-118.072801,466.2,275.718,0.974,2025-01-01T10:14:19
AAZ007,33.990837,-118.059312,479.9,275.718,0.973,2025-01-01T10:14:29
AAZ007,33.992685,-118.045822,493.6,275.718,0.972,2025-01-01T10:14:39
AAZ007,33.994533,-118.032332,507.2,275.718,0.971,2025-01-01T10:14:49
AAZ007,33.996381,-118.018843,520.8,275.718,0.97,2025-01-01T10:14:59
AAZ007,33.998229,-118.005353,534.5,275.718,0.969,2025-01-01T10:15:09
AAZ007,34.000077,-117.991864,548.2,275.718,0.968,2025-01-01T10:15:19
AAZ007,34.001925,-117.978374,561.8,275.718,0.967,2025-01-01T10:15:29
AAZ007,34.003772,-117.964884,575.4,275.718,0.966,2025-01-01T10:15:39
AAZ007,34.00562,-117.951395,589.1,275.718,0.965,2025-01-01T10:15:49
AAZ007,34.007468,-117.937905,602.8,275.718,0.964,2025-01-01T10:15:59
AAZ007,34.009316,-117.924415,616.4,275.718,0.963,2025-01-01T10:16:09
AAZ007,34.011164,-117.910926,630.0,275.718,0.962,2025-01-01T10:16:19
AAZ007,34.013012,-117.897436,643.7,275.718,0.961,2025-01-01T10:16:29
AAZ007,34.01486,-117.883946,657.4,275.718,0.96,2025-01-01T10:16:39
AAZ007,34.016708,-117.870457,671.0,275.718,0.959,2025-01-01T10:16:49
AAZ007,34.018556,-117.856967,684.6,275.718,0.958,2025-01-01T10:16:59
AAZ007,34.020404,-117.843478,698.3,275.718,0.957,2025-01-01T10:17:09
AAZ007,34.022252,-117.829988,712.0,275.718,0.956,2025-01-01T10:17:19
AAZ007,34.0241,-117.816498,725.6,275.718,0.955,2025-01-01T10:17:29
AAZ007,34.025948,-117.803009,739.2,275.718,0.954,2025-01-01T10:17:39
AAZ007,34.027796,-117.789519,752.9,275.718,0.953,2025-01-01T10:17:49
AAZ007,34.029643,-117.776029,766.6,275.718,0.952,2025-01-01T10:17:59
AAZ007,34.031491,-117.76254,780.2,275.718,0.951,2025-01-01T10:18:09
AAZ007,34.033339,-117.74905,793.8,275.718,0.95,2025-01-01T10:18:19
AAZ007,34.035187,-117.735561,807.5,275.718,0.949,2025-01-01T10:18:29
AAZ007,34.037035,-117.722071,821.2,275.718,0.948,2025-01-01T10:18:39
AAZ007,34.038883,-117.708581,834.8,275.718,0.947,2025-01-01T10:18:49
AAZ007,34.040731,-117.695092,848.4,275.718,0.946,2025-01-01T10:18:59
AAZ007,34.042579,-117.681602,862.1,275.718,0.945,2025-01-01T10:19:09
AAZ007,34.044427,-117.668112,875.8,275.718,0.944,2025-01-01T10:19:19
AAZ007,34.046275,-117.654623,889.4,275.718,0.943,2025-01-01T10:19:29
AAZ007,34.048123,-117.641133,903.0,275.718,0.942,2025-01-01T10:19:39
AAZ007,34.049971,-117.627644,916.7,275.718,0.941,2025-01-01T10:19:49
AAZ007,34.051819,-117.614154,930.4,275.718,0.94,2025-01-01T10:19:59
AAZ007,34.053666,-117.600664,944.0,275.718,0.939,2025-01-01T10:20:09
AAX003,34.1808,-118.30897,778.0,48.006,0.999,2025-01-01T11:14:21
AAX003,34.178955,-118.309754,772.9,48.006,0.998,2025-01-01T11:14:31
AAX003,34.17711,-118.310537,767.9,48.006,0.997,2025-01-01T11:14:41
AAX003,34.175265,-118.311321,762.8,48.006,0.996,2025-01-01T11:14:51
AAX003,34.17342,-118.312104,757.8,48.006,0.995,2025-01-01T11:15:01
AAX003,34.171575,-118.312888,752.7,48.006,0.994,2025-01-01T11:15:11
AAX003,34.16973,-118.313671,747.6,48.006,0.993,2025-01-01T11:15:21
AAX003,34.167885,-118.314455,742.6,48.006,0.992,2025-01-01T11:15:31
AAX003,34.16604,-118.315238,737.5,48.006,0.991,2025-01-01T11:15:41
AAX003,34.164195,-118.316022,732.4,48.006,0.99,2025-01-01T11:15:51
AAX003,34.16235,-118.316805,727.4,48.006,0.989,2025-01-01T11:16:01
AAX003,34.160505,-118.317589,722.3,48.006,0.988,2025-01-01T11:16:11
AAX003,34.15866,-118.318372,717.3,48.006,0.987,2025-01-01T11:16:21
AAX003,34.156815,-118.319156,712.2,48.006,0.986,2025-01-01T11:16:31
AAX003,34.15497,-118.319939,707.1,48.006,0.985,2025-01-01T11:16:41
AAX003,34.153125,-118.320723,702.1,48.006,0.984,2025-01-01T11:16:51
AAX003,34.15128,-118.321506,697.0,48.006,0.983,2025-01-01T11:17:01
AAX003,34.149434,-118.32229,691.9,48.006,0.982,2025-01-01T11:17:11
AAX003,34.147589,-118.323073,686.9,48.006,0.981,2025-01-01T11:17:21
AAX003,34.145744,-118.323857,681.8,48.006,0.98,2025-01-01T11:17:31
AAX003,34.143899,-118.32464,676.8,48.006,0.979,2025-01-01T11:17:41
AAX003,34.142054,-118.325424,671.7,48.006,0.978,2025-01-01T11:17:51
AAX003,34.140209,-118.326207,666.6,48.006,0.977,2025-01-01T11:18:01
AAX003,34.138364,-118.326991,661.6,48.006,0.976,2025-01-01T11:18:11
AAX003,34.136519,-118.327774,656.5,48.006,0.975,2025-01-01T11:18:21
AAX003,34.134674,-118.328558,651.4,48.006,0.974,2025-01-01T11:18:31
AAX003,34.132829,-118.329341,646.4,48.006,0.973,2025-01-01T11:18:41
AAX003,34.130984,-118.330125,641.3,48.006,0.972,2025-01-01T11:18:51
AAX003,34.129139,-118.330908,636.3,48.006,0.971,2025-01-01T11:19:01
AAX003,34.127294,-118.331692,631.2,48.006,0.97,2025-01-01T11:19:11
AAX003,34.125449,-118.332475,626.1,48.006,0.969,2025-01-01T11:19:21
AAX003,34.123604,-118.333259,621.1,48.006,0.968,2025-01-01T11:19:31
AAX003,34.121759,-118.334042,616.0,48.006,0.967,2025-01-01T11:19:41
AAX003,34.119914,-118.334826,611.0,48.006,0.966,2025-01-01T11:19:51
AAX003,34.118069,-118.335609,605.9,48.006,0.965,2025-01-01T11:20:01
AAX003,34.116224,-118.336393,600.8,48.006,0.964,2025-01-01T11:20:11
AAX003,34.114379,-118.337176,595.8,48.006,0.963,2025-01-01T11:20:21
AAX003,34.112534,-118.33796,590.7,48.006,0.962,2025-01-01T11:20:31
AAX003,34.110689,-118.338743,585.6,48.006,0.961,2025-01-01T11:20:41
AAX003,34.108844,-118.339527,580.6,48.006,0.96,2025-01-01T11:20:51
AAX003,34.106999,-118.34031,575.5,48.006,0.959,2025-01-01T11:21:01
AAX003,34.105154,-118.341094,570.5,48.006,0.958,2025-01-01T11:21:11
AAX003,34.103309,-118.341877,565.4,48.006,0.957,2025-01-01T11:21:21
AAX003,34.101464,-118.342661,560.3,48.006,0.956,2025-01-01T11:21:31
AAX003,34.099619,-118.343444,555.3,48.006,0.955,2025-01-01T11:21:41
AAX003,34.097774,-118.344228,550.2,48.006,0.954,2025-01-01T11:21:51
AAX003,34.095929,-118.345011,545.1,48.006,0.953,2025-01-01T11:22:01
AAX003,34.094084,-118.345795,540.1,48.006,0.952,2025-01-01T11:22:11
AAX003,34.092239,-118.346578,535.0,48.006,0.951,2025-01-01T11:22:21
AAX003,34.090393,-118.347362,530.0,48.006,0.95,2025-01-01T11:22:31
AAX003,34.088548,-118.348145,524.9,48.006,0.949,2025-01-01T11:22:41
AAX003,34.086703,-118.348929,519.8,48.006,0.948,2025-01-01T11:22:51
AAX003,34.084858,-118.349712,514.8,48.006,0.947,2025-01-01T11:23:01
AAX003,34.083013,-118.350496,509.7,48.006,0.946,2025-01-01T11:23:11
AAX003,34.081168,-118.351279,504.7,48.006,0.945,2025-01-01T11:23:21
AAX003,34.079323,-118.352063,499.6,48.006,0.944,2025-01-01T11:23:31
AAX003,34.077478,-118.352846,494.5,48.006,0.943,2025-01-01T11:23:41
AAX003,34.075633,-118.35363,489.5,48.006,0.942,2025-01-01T11:23:51
AAX003,34.073788,-118.354413,484.4,48.006,0.941,2025-01-01T11:24:01
AAX003,34.071943,-118.355197,479.3,48.006,0.94,2025-01-01T11:24:11
AAX003,34.070098,-118.35598,474.3,48.006,0.939,2025-01-01T11:24:21
AAX003,34.068253,-118.356764,469.2,48.006,0.938,2025-01-01T11:24:31
AAX003,34.066408,-118.357547,464.2,48.006,0.937,2025-01-01T11:24:41
AAX003,34.064563,-118.358331,459.1,48.006,0.936,2025-01-01T11:24:51
AAX003,34.062718,-118.359114,454.0,48.006,0.935,2025-01-01T11:25:01
AAX003,34.060873,-118.359898,449.0,48.006,0.934,2025-01-01T11:25:11
AAX003,34.059028,-118.360681,443.9,48.006,0.933,2025-01-01T11:25:21
AAX003,34.057183,-118.361465,438.8,48.006,0.932,2025-01-01T11:25:31
AAX003,34.055338,-118.362248,433.8,48.006,0.931,2025-01-01T11:25:41
AAX003,34.053493,-118.363032,428.7,48.006,0.93,2025-01-01T11:25:51
AAX003,34.051648,-118.363815,423.7,48.006,0.929,2025-01-01T11:26:01
AAX003,34.049803,-118.364599,418.6,48.006,0.928,2025-01-01T11:26:11
AAX003,34.047958,-118.365382,413.5,48.006,0.927,2025-01-01T11:26:21
AAX003,34.046113,-118.366166,408.5,48.006,0.926,2025-01-01T11:26:31
AAX003,34.044268,-118.366949,403.4,48.006,0.925,2025-01-01T11:26:41
AAX003,34.042423,-118.367733,398.3,48.006,0.924,2025-01-01T11:26:51
AAX003,34.040578,-118.368516,393.3,48.006,0.923,2025-01-01T11:27:01
AAX003,34.038733,-118.3693,388.2,48.006,0.922,2025-01-01T11:27:11
AAX003,34.036888,-118.370083,383.2,48.006,0.921,2025-01-01T11:27:21
AAX003,34.035043,-118.370867,378.1,48.006,0.92,2025-01-01T11:27:31
AAX003,34.033198,-118.37165,373.0,48.006,0.919,2025-01-01T11:27:41
AAX003,34.031352,-118.372434,368.0,48.006,0.918,2025-01-01T11:27:51
AAX003,34.029507,-118.373217,362.9,48.006,0.917,2025-01-01T11:28:01
AAX003,34.027662,-118.374001,357.9,48.006,0.916,2025-01-01T11:28:11
AAX003,34.025817,-118.374784,352.8,48.006,0.915,2025-01-01T11:28:21
AAX003,34.023972,-118.375568,347.7,48.006,0.914,2025-01-01T11:28:31
AAX003,34.022127,-118.376351,342.7,48.006,0.913,2025-01-01T11:28:41
AAX003,34.020282,-118.377135,337.6,48.006,0.912,2025-01-01T11:28:51
AAX003,34.018437,-118.377918,332.5,48.006,0.911,2025-01-01T11:29:01
AAX003,34.016592,-118.378702,327.5,48.006,0.91,2025-01-01T11:29:11
AAX003,34.014747,-118.379485,322.4,48.006,0.909,2025-01-01T11:29:21
AAX003,34.012902,-118.380269,317.4,48.006,0.908,2025-01-01T11:29:31
AAX003,34.011057,-118.381052,312.3,48.006,0.907,2025-01-01T11:29:41
AAX003,34.009212,-118.381836,307.2,48.006,0.906,2025-01-01T11:29:51
AAX003,34.007367,-118.382619,302.2,48.006,0.905,2025-01-01T11:30:01
AAX003,34.005522,-118.383403,297.1,48.006,0.904,2025-01-01T11:30:11
AAX003,34.003677,-118.384186,292.0,48.006,0.903,2025-01-01T11:30:21
AAX003,34.001832,-118.38497,287.0,48.006,0.902,2025-01-01T11:30:31
AAX003,33.999987,-118.385753,281.9,48.006,0.901,2025-01-01T11:30:41
AAX003,33.998142,-118.386537,276.9,48.006,0.9,2025-01-01T11:30:51
AAX003,33.996297,-118.38732,271.8,48.006,0.899,2025-01-01T11:31:01
AAX003,33.994452,-118.388104,266.7,48.006,0.898,2025-01-01T11:31:11
AAX003,33.992607,-118.388887,261.7,48.006,0.897,2025-01-01T11:31:21
AAX003,33.990762,-118.389671,256.6,48.006,0.896,2025-01-01T11:31:31
AAX003,33.988917,-118.390454,251.6,48.006,0.895,2025-01-01T11:31:41
AAX003,33.987072,-118.391238,246.5,48.006,0.894,2025-01-01T11:31:51
AAX003,33.985227,-118.392021,241.4,48.006,0.893,2025-01-01T11:32:01
AAX003,33.983382,-118.392805,236.4,48.006,0.892,2025-01-01T11:32:11
AAX003,33.981537,-118.393588,231.3,48.006,0.891,2025-01-01T11:32:21
AAX003,33.979692,-118.394372,226.2,48.006,0.89,2025-01-01T11:32:31
AAX003,33.977847,-118.395155,221.2,48.006,0.889,2025-01-01T11:32:41
AAX003,33.976002,-118.395939,216.1,48.006,0.888,2025-01-01T11:32:51
AAX003,33.974157,-118.396722,211.1,48.006,0.887,2025-01-01T11:33:01
AAX003,33.972311,-118.397506,206.0,48.006,0.886,2025-01-01T11:33:11
AAX003,33.970466,-118.398289,200.9,48.006,0.885,2025-01-01T11:33:21
AAX003,33.968621,-118.399073,195.9,48.006,0.884,2025-01-01T11:33:31
AAX003,33.966776,-118.399856,190.8,48.006,0.883,2025-01-01T11:33:41
AAX003,33.964931,-118.40064,185.7,48.006,0.882,2025-01-01T11:33:51
AAX003,33.963086,-118.401423,180.7,48.006,0.881,2025-01-01T11:34:01
AAX003,33.961241,-118.402207,175.6,48.006,0.88,2025-01-01T11:34:11
AAX003,33.959396,-118.40299,170.6,48.006,0.879,2025-01-01T11:34:21
AAX003,33.957551,-118.403774,165.5,48.006,0.878,2025-01-01T11:34:31
AAX003,33.955706,-118.404557,160.4,48.006,0.877,2025-01-01T11:34:41
AAX003,33.953861,-118.405341,155.4,48.006,0.876,2025-01-01T11:34:51
AAX003,33.952016,-118.406124,150.3,48.006,0.875,2025-01-01T11:35:01
AAX003,33.950171,-118.406908,145.2,48.006,0.874,2025-01-01T11:35:11
AAX003,33.948326,-118.407691,140.2,48.006,0.873,2025-01-01T11:35:21
AAX003,33.946481,-118.408475,135.1,48.006,0.872,2025-01-01T11:35:31
AAX003,33.944636,-118.409258,130.1,48.006,0.871,2025-01-01T11:35:41
AAX003,33.942791,-118.410042,125.0,48.006,0.87,2025-01-01T11:35:51
AAX008,34.1808,-118.30897,778.0,49.49,0.999,2025-01-01T11:26:28
AAX008,34.178896,-118.309779,772.8,49.49,0.998,2025-01-01T11:26:38
AAX008,34.176992,-118.310587,767.6,49.49,0.997,2025-01-01T11:26:48
AAX008,34.175088,-118.311396,762.3,49.49,0.996,2025-01-01T11:26:58
